626220602,D4,1004,20086,OK
626240602,D4,1004,20086,OK
626260602,D4,1004,20086,OK
626280602,D4,1004,20086,OK
626300602,D4,1004,20086,OK
626321602,D4,1003,20088,OK
626341602,D4,1005,20084,OK
626361602,D4,1005,20086,OK
626381602,D4,1005,20086,OK
626401602,D4,1005,20086,OK
626421602,D4,1005,20086,OK
626441602,D4,1005,20086,OK
626461602,D4,1005,20086,OK
626481602,D4,1005,20086,OK
626501602,D4,1005,20086,OK
626521602,D4,1005,20086,OK
626541602,D4,1005,20086,OK
626562602,D4,1005,20086,OK
626582602,D4,1005,20086,OK
626602602,D4,1005,20086,OK
626622602,D4,1005,20086,OK
626642602,D4,1005,20086,OK
626662602,D4,1005,20086,OK
626682602,D4,1004,20087,OK
626702602,D4,1004,20086,OK
626722602,D4,1004,20086,OK
626742602,D4,1004,20086,OK
626762602,D4,1004,20086,OK
626782602,D4,1004,20086,OK
626803602,D4,1004,20086,OK
626823602,D4,1004,20086,OK
626843602,D4,1004,20086,OK
626863602,D4,1004,20086,OK
626883602,D4,1004,20086,OK
626903602,D4,1005,20086,OK
626923602,D4,1005,20086,OK
626943602,D4,1005,20086,OK
626963602,D4,1005,20086,OK
626983602,D4,1005,20086,OK
# diag,ms=627000,channel=D4,pin=18,level=0
627003602,D4,1005,20086,OK
627024602,D4,1005,20086,OK
627044602,D4,1005,20086,OK
627064602,D4,1005,20086,OK
627084602,D4,1005,20086,OK
627104602,D4,1005,20086,OK
627124602,D4,1005,20086,OK
627144602,D4,1005,20086,OK
627164602,D4,1005,20086,OK
627184602,D4,1005,20086,OK
627204602,D4,1005,20086,OK
627224602,D4,1005,20086,OK
627244602,D4,1005,20086,OK
627265602,D4,1005,20086,OK
627285602,D4,1005,20086,OK
627305602,D4,1005,20086,OK
627325602,D4,1004,20087,OK
627345602,D4,1004,20086,OK
627365602,D4,1004,20086,OK
627385602,D4,1004,20086,OK
627405602,D4,1004,20086,OK
627425602,D4,1004,20086,OK
627445602,D4,1004,20086,OK
627465602,D4,1004,20086,OK
627485605,D4,1007,20086,OK
627506602,D4,1005,20086,OK
627526602,D4,1005,20086,OK
627546602,D4,1005,20086,OK
627566602,D4,1005,20086,OK
627586602,D4,1005,20086,OK
627606602,D4,1005,20086,OK
627626602,D4,1005,20086,OK
627646602,D4,1005,20086,OK
627666602,D4,1005,20086,OK
627686602,D4,1005,20086,OK
627706602,D4,1005,20086,OK
627727602,D4,1005,20086,OK
627747602,D4,1005,20086,OK
627767602,D4,1005,20086,OK
627787602,D4,1005,20086,OK
627807602,D4,1005,20086,OK
627827602,D4,1005,20086,OK
627847602,D4,1005,20086,OK
627867602,D4,1005,20086,OK
627883602,D4,16996,20086,OUT_OF_RANGE
627887602,D4,1005,20086,OK
627907602,D4,1005,20086,OK
627927602,D4,1005,20086,OK
627947602,D4,1004,20087,OK
627968602,D4,1004,20086,OK
627988602,D4,1004,20086,OK
# diag,ms=628000,channel=D4,pin=18,level=0
628008602,D4,1004,20086,OK
628028602,D4,1004,20086,OK
628048602,D4,1004,20086,OK
628068602,D4,1004,20086,OK
628088602,D4,1004,20086,OK
628108602,D4,1004,20086,OK
628128602,D4,1004,20086,OK
628148602,D4,1004,20086,OK
628168602,D4,1004,20086,OK
628189602,D4,1004,20087,OK
628209602,D4,1004,20085,OK
628229602,D4,1004,20086,OK
628249602,D4,1005,20086,OK
628269602,D4,1005,20086,OK
628289602,D4,1005,20086,OK
628309602,D4,1005,20086,OK
628329602,D4,1005,20086,OK
628349602,D4,1005,20086,OK
628369602,D4,1005,20086,OK
628389602,D4,1005,20086,OK
628409602,D4,1005,20086,OK
628430602,D4,1005,20086,OK
628450602,D4,1005,20086,OK
